ip_proto,port_src,port_dst,size_pkt1,size_pkt2,size_pkt3,size_pkt4,size_pkt5,size_pkt6,size_pkt7,tot_size,Elephant
17,7001,7000,86,107,107,86,107,86,107,85353,0
17,7001,7000,86,107,107,86,107,86,107,85785,0
17,7001,7000,86,107,107,86,107,86,107,85353,0
17,7001,7000,102,108,108,108,110,107,108,102260,1
17,7001,7000,86,107,107,86,107,86,107,85361,0
17,7001,7000,90,107,102,108,108,109,109,652504,1
17,7001,7000,86,107,107,86,107,86,107,85275,0
17,7001,7000,86,107,86,107,86,107,86,85254,0
17,7001,7000,86,107,107,102,108,108,107,92607,0
17,7001,7000,86,107,510,107,86,107,86,85244,0
17,7001,7000,86,107,86,107,86,107,86,85628,0
17,7001,7003,90,107,98,107,90,107,90,86022,0
17,7001,7000,86,107,102,108,108,108,108,94415,0
17,7001,7000,86,107,107,86,107,86,107,85160,0
17,7001,7000,86,107,107,86,107,86,107,85160,0
17,7000,7001,190,1486,1486,658,190,215,190,1085528,1
17,7001,7000,86,107,86,107,86,107,86,955023,1
17,7001,7000,86,107,107,86,107,86,107,85160,0
17,7001,7000,86,107,107,86,107,86,107,85082,0
17,7000,7001,108,107,107,107,107,107,107,92271,0
17,7001,7000,86,107,107,86,107,86,86,84658,0
17,7001,7000,86,107,107,86,107,86,107,85103,0
17,7001,7000,86,107,107,86,107,86,107,85074,0
17,7001,7000,86,107,107,86,107,86,107,85032,0
17,7000,7001,190,178,108,107,107,107,107,92246,0
17,7001,7000,86,107,86,107,86,107,86,117754,1
17,7001,7000,86,107,86,107,86,107,86,84522,0
17,7001,7000,86,107,107,86,107,86,107,83321,0
17,7001,7000,86,107,107,86,107,86,107,84585,0
17,7000,7001,178,108,107,107,107,107,107,92912,0
17,7001,7000,86,107,86,107,102,70,108,203261,1
17,7001,7000,86,107,107,86,107,86,107,85328,0
17,7001,7000,86,510,108,108,108,108,108,321026,1
17,7001,7000,86,107,107,86,107,86,107,84996,0
17,7001,7000,86,107,107,86,107,86,107,83334,0
17,7001,7000,86,107,107,86,107,86,107,84902,0
17,7000,7001,286,178,108,107,107,107,107,227841,1
17,7000,7001,108,108,109,111,113,115,117,92933,0
17,7001,7000,510,107,86,365,510,107,134,1260999,1
17,7001,7000,86,107,86,107,86,107,86,84631,0
17,7001,7000,86,107,107,86,107,86,107,84926,0
17,7001,7000,86,107,86,107,86,107,510,84589,0
17,7001,7000,86,107,86,107,86,107,86,84548,0
17,7001,7000,102,108,108,109,109,111,108,556366,1
17,7001,7000,86,107,107,86,107,86,107,84717,0
17,7001,7000,86,107,510,107,86,107,86,85026,0
17,7001,7000,86,107,510,107,86,107,86,84348,0
17,7001,7000,86,107,86,107,86,107,86,84675,0
17,7000,7001,86,74,107,190,1486,1486,1486,235436,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1249557,1
17,7001,7000,86,107,510,107,86,107,86,85099,0
17,7001,7000,86,107,107,86,107,86,107,84667,0
17,7001,7000,107,107,86,107,86,86,86,84568,0
17,7001,7000,86,107,107,86,107,86,107,84581,0
17,7000,7001,94,94,94,94,108,107,107,93475,0
17,7001,7000,1486,1486,1486,1486,1486,1486,358,1074986,1
17,7002,7000,86,86,102,102,86,86,102,80768,0
17,7001,7000,86,107,107,86,107,86,107,83731,0
17,7001,7000,86,107,86,107,86,107,86,84184,0
17,7000,7001,286,178,108,107,107,107,178,101139,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,948620,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1256533,1
17,7001,7000,86,107,86,107,86,107,86,84474,0
17,7000,7002,342,107,107,86,86,107,107,133416,1
17,7001,7000,86,107,510,107,86,107,86,85385,0
17,7001,7000,86,107,86,107,86,107,86,84692,0
17,7001,7000,86,107,107,86,107,86,107,84474,0
17,7001,7000,138,107,1486,1486,1486,526,107,1230487,1
17,7000,7001,108,102,102,102,102,108,107,309119,1
17,7001,7000,86,107,86,107,86,107,86,84812,0
17,7001,7000,86,107,86,107,86,107,86,84501,0
17,7001,7000,510,107,86,107,86,107,86,84002,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,930634,1
17,7001,7000,74,107,86,510,107,86,107,84735,0
17,7000,7001,178,108,107,107,107,107,107,95177,0
17,7001,7000,86,107,86,107,86,107,86,83907,0
17,7003,7001,1118,1118,1118,1118,1118,1118,1118,949478,1
17,7001,7000,86,107,107,86,107,86,107,84734,0
17,7001,7000,86,107,107,86,107,86,107,84331,0
17,7000,7001,108,286,178,108,107,107,107,92972,0
17,7001,7000,86,107,86,107,86,107,86,83546,0
17,7000,7001,108,107,107,107,107,107,107,94064,0
17,7001,7000,86,107,86,510,107,86,107,84237,0
17,7001,7000,86,107,107,86,107,86,107,84239,0
17,7001,7000,86,107,86,107,86,107,86,84260,0
17,7001,7000,86,510,107,86,107,86,107,84598,0
17,7001,7000,86,107,107,86,107,86,107,84195,0
17,7001,7000,86,107,107,86,107,86,107,84195,0
17,7001,7000,86,107,86,107,86,107,86,84258,0
17,7001,7000,86,107,107,86,107,86,107,84245,0
17,7001,7000,86,107,86,107,86,107,86,84088,0
17,7001,7000,86,107,510,107,86,107,86,84241,0
17,7001,7000,86,107,107,86,107,86,107,84112,0
17,7001,7000,86,107,107,86,107,86,107,83693,0
17,7001,7000,86,107,86,107,86,107,86,83630,0
17,7001,7000,86,107,86,107,86,107,86,84088,0
17,7001,7000,107,107,107,86,107,107,86,82818,0
17,7000,7001,108,107,107,107,107,107,107,92183,0
17,7001,7000,86,107,107,86,107,86,107,83175,0
17,7001,7000,86,107,107,86,107,86,107,83649,0
17,7001,7000,86,510,107,102,107,86,107,90226,0
17,7000,7001,190,1486,830,190,1486,830,190,984652,1
17,7001,7000,102,108,108,108,108,110,107,92016,0
17,7001,7000,86,510,107,86,107,86,107,84069,0
17,7001,7000,86,107,107,86,107,86,107,84306,0
17,7001,7000,86,107,86,510,107,86,107,83482,0
17,7001,7000,86,107,86,107,86,107,86,83263,0
17,7001,7000,86,107,510,107,86,107,86,84191,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,891414,1
17,7001,7000,286,107,154,107,86,107,102,86823,0
17,7001,7000,86,107,510,107,86,510,107,84074,0
17,7001,7000,74,107,107,74,107,107,86,83338,0
17,7001,7000,102,108,108,108,108,86,107,89288,0
17,7000,7001,286,178,108,107,107,107,107,92113,0
17,7001,7000,86,107,510,107,86,107,86,84105,0
17,7001,7000,86,107,86,107,86,107,86,83710,0
17,7001,7000,86,510,107,86,107,86,107,83765,0
17,7001,7000,86,107,107,86,107,86,107,83049,0
17,7001,7000,86,107,107,86,107,86,107,83773,0
17,7001,7000,86,510,107,86,107,86,107,83509,0
17,7001,7000,86,107,107,86,107,86,107,83616,0
17,7001,7000,86,107,107,86,107,86,107,83637,0
17,7001,7000,86,107,107,86,107,86,107,83616,0
17,7001,7000,102,108,108,109,109,111,108,504423,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1255930,1
17,7001,7000,86,107,107,86,107,86,107,83106,0
17,7001,7000,86,107,102,107,134,107,110,1147892,1
17,7001,7000,86,107,102,107,126,107,86,983382,1
17,7001,7000,86,107,510,107,86,107,86,83868,0
17,7001,7000,86,107,86,107,86,107,86,83530,0
17,7001,7000,86,510,107,86,107,86,107,83834,0
17,7001,7000,86,107,107,86,107,86,107,83431,0
17,7001,7000,86,107,86,107,86,107,86,83236,0
17,7001,7000,86,107,107,86,107,86,107,83510,0
17,7001,7000,86,107,107,86,107,86,107,83431,0
17,7001,7000,86,107,510,107,86,107,86,83727,0
17,7001,7000,102,108,108,109,109,111,108,515153,1
17,7001,7000,86,107,107,86,107,86,107,83312,0
17,7001,7000,86,107,107,86,107,86,107,83337,0
17,7001,7000,86,107,510,107,86,107,86,83748,0
17,7001,7000,86,510,107,86,107,86,107,83748,0
17,7001,7000,86,107,86,107,86,107,86,82480,0
17,7000,7001,108,190,190,190,190,190,74,159326,1
17,7000,7002,342,342,107,107,86,86,107,127119,1
17,7000,7001,102,102,102,102,74,107,107,165014,1
17,7001,7000,86,107,107,86,107,86,107,83230,0
17,7001,7000,102,108,108,108,108,110,107,91290,0
17,7001,7000,86,86,107,86,107,86,510,83165,0
17,7001,7000,86,107,107,86,107,86,107,82936,0
17,7000,7001,190,190,190,190,1486,1486,1486,1240150,1
17,7001,7000,86,107,107,86,510,107,86,83100,0
17,7001,7000,86,107,107,86,107,86,107,82762,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1247372,1
17,7001,7000,86,107,107,86,107,86,107,82995,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1229212,1
17,7001,7000,86,107,510,107,86,107,86,83490,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,898677,1
17,7001,7000,286,107,286,107,286,107,286,214621,1
17,7001,7000,90,107,107,86,107,98,107,870352,1
17,7001,7000,86,107,86,107,86,107,86,82995,0
17,7001,7000,102,108,108,108,108,110,107,97815,0
17,7001,7000,86,107,107,86,107,86,107,83121,0
17,7001,7000,86,107,510,107,86,107,86,83341,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1160876,1
17,7001,7000,107,510,107,86,107,86,107,83396,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1222224,1
17,7001,7000,86,107,107,86,107,86,107,81242,0
17,7000,7001,86,74,190,1486,1486,1486,1486,952165,1
17,7001,7000,86,107,107,86,107,86,107,82844,0
17,7001,7000,134,107,110,107,1486,1486,1486,952144,1
17,7001,7000,107,107,107,107,107,107,107,82691,0
17,7000,7001,286,178,108,107,107,107,107,90511,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1127641,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1239390,1
17,7001,7000,86,107,107,86,107,86,107,82800,0
17,7001,7000,134,107,110,107,1486,1486,1486,1075960,1
17,7001,7000,86,107,86,510,107,86,107,83140,0
17,7001,7000,86,107,107,86,107,86,107,82460,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1239390,1
17,7001,7000,86,107,510,107,86,107,86,83139,0
17,7001,7000,86,107,107,86,107,86,107,82651,0
17,7001,7000,86,107,510,107,86,107,86,83528,0
17,7000,7001,74,107,190,208,190,190,1486,1003767,1
17,7001,7000,86,510,107,86,107,86,107,83078,0
17,7001,7000,86,86,86,86,86,107,86,82861,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1235040,1
17,7001,7000,86,510,107,86,107,86,107,82544,0
17,7000,7001,108,190,190,190,190,190,190,971271,1
17,7001,7000,86,107,86,107,86,107,86,82607,0
17,7001,7000,86,365,510,107,134,107,110,1226412,1
17,7001,7000,86,107,107,86,107,86,107,82605,0
17,7001,7000,86,365,510,107,86,365,510,1035578,1
17,7001,7000,86,107,86,107,86,107,86,82141,0
17,7001,7000,86,107,510,107,86,107,86,82911,0
17,7001,7000,86,107,107,86,107,86,107,81998,0
17,7001,7000,86,107,107,86,107,86,107,80479,0
17,7001,7000,86,107,107,86,107,86,107,81677,0
17,7001,7000,86,107,510,107,86,107,86,82775,0
17,7001,7000,86,107,107,86,107,86,107,82380,0
17,7001,7000,102,108,108,109,109,107,108,504252,1
17,7000,7001,70,70,70,70,70,70,70,89691,0
17,7000,7001,286,178,108,107,107,107,107,89933,0
17,7000,7001,108,108,74,74,107,107,190,156336,1
17,7001,7000,86,107,510,107,86,107,86,82710,0
17,7000,7001,86,74,107,107,94,1486,107,917661,1
17,7001,7000,86,107,86,107,86,107,86,81446,0
17,7001,7000,86,107,510,107,86,107,86,81973,0
17,7001,7000,134,107,110,107,1486,1486,1486,1057600,1
17,7001,7000,1486,1486,1486,502,107,1486,1486,1222144,1
17,7001,7000,86,107,86,107,86,107,86,81505,0
17,7001,7000,86,107,86,107,86,107,86,82166,0
17,7001,7000,107,107,86,107,107,107,86,82538,0
17,7001,7000,86,107,510,107,86,107,86,82496,0
17,7000,7001,107,1486,1486,1486,1486,1486,1486,1225742,1
17,7001,7000,107,86,86,107,86,86,86,81892,0
17,7001,7000,86,107,107,86,107,86,107,82078,0
17,7001,7000,86,107,510,107,86,107,86,81984,0
17,7001,7003,94,107,94,107,90,107,94,82770,0
17,7001,7000,134,107,107,110,107,1486,1486,1054587,1
17,7000,7001,74,107,190,190,222,190,208,1007227,1
17,7001,7000,86,107,107,86,107,86,107,81942,0
17,7001,7000,86,107,102,107,86,107,102,90202,0
17,7000,7001,108,107,190,108,107,190,108,120608,1
17,7001,7000,86,510,107,86,107,86,107,81856,0
17,7000,7001,70,86,74,107,190,1486,1486,167131,1
17,7001,7000,86,107,86,107,86,107,86,81942,0
17,7001,7000,1478,1478,1478,1478,1478,1478,1478,439994,1
17,7001,7000,86,107,510,107,86,510,107,82209,0
17,7001,7000,86,107,510,107,86,510,107,82144,0
17,7001,7000,86,107,107,86,107,86,107,81404,0
17,7001,7000,86,107,86,107,86,107,86,81728,0
17,7001,7000,86,107,86,107,86,107,86,81707,0
17,7001,7000,86,107,86,107,86,107,86,81791,0
17,7001,7000,126,107,107,1486,1486,1486,1486,1156671,1
17,7002,7000,86,86,102,102,86,86,102,77756,0
17,7001,7000,86,107,107,86,107,86,107,81694,0
17,7001,7000,86,107,510,107,86,107,86,81642,0
17,7001,7000,107,107,86,107,86,107,86,81579,0
17,7001,7000,86,341,510,70,107,86,107,91430,0
17,7001,7000,86,107,86,107,86,107,86,81587,0
17,7001,7000,1486,1486,1486,1486,1486,1486,358,966056,1
17,7001,7000,86,107,107,102,107,107,102,86742,0
17,7001,7000,134,107,110,107,1486,1486,1486,1031224,1
17,7002,7000,86,86,94,94,102,102,86,77728,0
17,7000,7002,342,342,107,107,86,86,107,128117,1
17,7001,7000,86,510,107,86,107,86,107,81925,0
17,7000,7001,190,108,107,107,107,107,107,88899,0
17,7001,7000,86,107,510,107,86,107,86,81831,0
17,7001,7000,86,107,107,86,107,86,107,81394,0
17,7001,7000,86,107,107,86,107,86,107,81300,0
17,7001,7000,86,107,134,107,107,110,107,1135728,1
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1197655,1
17,7001,7000,86,107,510,107,86,107,86,81264,0
17,7001,7000,86,107,102,107,86,107,102,86949,0
17,7001,7000,86,107,510,510,70,107,86,163225,1
17,7000,7001,190,190,190,190,190,190,190,116903,1
17,7001,7000,86,107,107,86,107,86,107,81115,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1214128,1
17,7001,7000,86,107,510,107,86,107,86,81063,0
17,7001,7000,86,107,510,107,86,107,86,81550,0
17,7001,7000,86,107,86,107,86,107,86,81021,0
17,7001,7000,86,107,86,107,86,107,134,1017272,1
17,7001,7000,86,107,510,107,86,510,107,81372,0
17,7001,7000,108,108,108,108,110,107,108,88933,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,896431,1
17,7001,7000,86,365,510,107,102,108,108,839746,1
17,7001,7000,134,107,107,110,107,1486,1486,1183686,1
17,7001,7000,86,107,510,107,86,107,86,80511,0
17,7001,7000,86,107,510,107,86,107,86,81239,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1206933,1
17,7001,7000,86,365,510,107,102,108,108,846613,1
17,7000,7001,286,108,107,107,107,107,107,95170,0
17,7001,7000,86,365,510,107,134,107,110,1200942,1
17,7000,7001,102,102,102,102,102,102,102,572211,1
17,7001,7000,86,107,510,107,86,107,86,80274,0
17,7000,7001,286,178,108,107,107,107,107,89501,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,867234,1
17,7001,7000,86,107,107,86,107,86,107,80721,0
17,7001,7000,86,107,107,86,107,86,107,79536,0
17,7001,7000,86,107,107,86,107,86,107,80729,0
17,7001,7000,86,107,107,86,107,86,107,80230,0
17,7001,7000,86,107,86,107,86,107,86,80635,0
17,7001,7000,102,108,108,109,109,107,108,495255,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,873113,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,783392,1
17,7001,7000,210,107,134,107,110,107,1486,916883,1
17,7001,7000,86,510,107,86,107,86,107,81080,0
17,7001,7000,134,107,107,110,107,1486,1486,1122834,1
17,7001,7000,86,107,107,102,108,107,86,89257,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1197841,1
17,7001,7000,86,107,107,86,107,86,107,80465,0
17,7001,7000,86,107,107,86,107,86,107,78874,0
17,7001,7000,86,107,107,86,107,86,107,80576,0
17,7001,7000,86,107,107,86,107,86,107,80713,0
17,7001,7000,102,108,108,109,109,109,109,88285,0
17,7001,7000,146,107,107,1486,1486,1486,1486,1183138,1
17,7001,7000,86,107,107,86,107,86,107,80715,0
17,7000,7001,190,190,178,190,286,108,107,105379,1
17,7000,7001,86,107,94,107,1486,1486,1486,845063,1
17,7001,7000,86,510,107,86,510,107,86,80579,0
17,7001,7000,86,107,510,107,86,107,86,80652,0
17,7000,7001,108,108,107,107,107,107,107,87965,0
17,7001,7000,1486,1486,1486,1486,1486,1486,358,967413,1
17,7001,7000,86,107,510,107,86,107,86,80467,0
17,7000,7001,286,178,108,107,107,107,107,88334,0
17,7001,7000,86,107,86,107,86,107,86,86821,0
17,7001,7000,86,107,86,107,86,107,107,80127,0
17,7001,7000,86,365,510,107,86,365,510,1174426,1
17,7001,7000,134,107,107,110,107,1486,1486,1171111,1
17,7001,7000,86,107,107,86,107,86,107,79928,0
17,7001,7000,134,107,110,107,1486,1486,1486,1190463,1
17,7001,7000,86,107,102,108,107,86,107,83452,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1188926,1
17,7001,7000,86,510,107,86,107,86,107,80318,0
17,7001,7000,90,107,102,108,108,109,109,631827,1
17,7000,7001,70,70,1486,830,190,1486,830,644767,1
17,7001,7000,86,510,107,86,107,86,107,79798,0
17,7001,7000,86,365,510,107,107,86,107,87847,0
17,7000,7001,1486,1486,1486,1486,678,190,190,1073665,1
17,7001,7000,86,107,510,107,86,107,86,80159,0
17,7001,7000,1486,107,1486,1486,1486,1486,1486,1171805,1
17,7000,7001,107,107,107,107,107,107,107,87175,0
17,7001,7000,86,107,86,86,107,107,86,79156,0
17,7001,7000,86,510,107,86,107,86,107,80178,0
17,7001,7000,107,86,107,86,107,86,107,79042,0
17,7001,7000,86,107,86,107,86,107,86,78822,0
17,7001,7000,86,107,86,107,102,108,107,84223,0
17,7001,7000,86,107,107,1486,1486,1486,1486,1170411,1
17,7001,7003,90,107,94,107,98,107,94,80721,0
17,7001,7000,86,107,510,107,86,107,86,80021,0
17,7001,7000,86,107,510,107,86,107,86,80073,0
17,7001,7000,86,107,86,107,86,107,86,80081,0
17,7000,7001,94,1486,1486,1486,1486,1486,1486,791010,1
17,7001,7000,86,107,510,107,86,107,86,79616,0
17,7000,7001,190,178,286,286,190,178,108,235268,1
17,7000,7001,190,1486,830,190,1486,830,190,621341,1
17,7001,7000,86,107,102,107,126,107,86,937295,1
17,7001,7000,86,107,510,107,86,107,86,79477,0
17,1985,1985,62,62,62,62,62,62,62,49848,0
17,7001,7000,86,365,510,107,134,107,110,1181624,1
17,7000,7001,108,178,108,107,107,107,107,107937,1
17,7001,7000,130,107,722,107,86,107,86,106650,1
17,7001,7000,86,107,107,86,107,102,108,86704,0
17,7001,7000,130,107,86,107,86,107,86,79456,0
17,7001,7000,86,107,107,107,86,107,86,79498,0
17,7001,7003,94,90,107,107,98,107,90,80211,0
17,7000,7001,108,178,108,107,107,107,107,86065,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,1188866,1
17,7001,7000,86,107,510,107,86,107,86,79896,0
17,7001,7000,86,107,107,86,107,86,107,79009,0
17,7001,7003,90,107,90,107,90,107,94,80412,0
17,7001,7000,86,107,510,107,86,107,86,79305,0
17,7001,7000,146,107,1486,1486,1486,1486,1486,1161039,1
17,7000,7001,86,74,107,190,1486,830,190,1083252,1
17,7000,7001,86,74,107,190,1486,1486,1486,943603,1
17,7001,7000,134,107,110,107,1486,1486,1486,1139080,1
17,7001,7000,86,107,102,107,86,107,102,83267,0
17,7001,7000,107,86,107,86,107,86,107,78881,0
17,7001,7000,86,107,107,86,107,86,107,79198,0
17,7000,7001,94,94,286,107,107,107,178,90580,0
17,7001,7000,86,510,107,86,107,86,107,79580,0
17,7000,7001,108,107,107,107,107,107,107,87157,0
17,7001,7000,86,107,107,86,107,86,107,78675,0
17,7001,7000,86,107,107,86,107,86,107,77403,0
17,7001,7000,86,510,107,86,107,86,107,79429,0
17,7001,7000,86,107,510,107,86,107,86,79133,0
17,7001,7000,86,107,107,86,510,107,86,78417,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,1163982,1
17,7000,7001,178,108,190,190,190,190,190,106634,1
17,7001,7000,86,107,86,107,86,107,86,79032,0
17,7001,7000,86,510,107,86,107,86,107,78875,0
17,7001,7000,108,108,108,107,107,108,102,85532,0
17,7001,7000,86,107,107,86,510,107,86,78464,0
17,7001,7000,86,510,107,86,107,86,107,78216,0
17,7001,7000,86,107,107,86,107,86,107,78755,0
17,7000,7001,286,108,107,107,107,107,107,86466,0
17,7001,7000,86,365,510,107,102,108,109,213353,1
17,7001,7000,86,107,107,86,107,86,107,78352,0
17,7001,7000,86,107,107,86,107,86,108,78294,0
17,7001,7000,86,365,510,107,134,107,110,1168250,1
17,7001,7000,86,107,107,86,107,86,107,78310,0
17,7001,7000,86,107,107,86,107,86,107,78289,0
17,7000,7001,108,107,107,107,107,107,107,85460,0
17,7001,7000,86,107,107,86,107,86,107,78153,0
17,7001,7000,86,107,107,86,107,86,107,78598,0
17,7001,7000,86,107,510,107,86,107,86,78554,0
17,7001,7000,86,86,108,108,108,108,108,212415,1
17,7001,7000,102,108,108,108,108,110,107,86136,0
17,7000,7001,108,108,190,108,107,190,102,204241,1
17,7001,7000,86,107,86,107,86,107,86,78203,0
17,7000,7001,190,94,107,190,1486,830,1486,175418,1
17,7000,7001,178,286,108,107,107,107,107,87415,0
17,7000,7001,107,190,1486,1486,1486,1486,1486,1145017,1
17,7001,7000,86,107,510,107,86,107,86,78881,0
17,7001,7000,86,107,510,107,86,107,86,78905,0
17,7001,7000,134,107,110,107,1486,1486,1486,716862,1
17,7001,7000,86,510,107,86,107,86,107,78439,0
17,7000,7001,94,1486,1486,1486,1486,1486,1486,816665,1
17,7001,7000,86,510,107,86,107,86,107,78013,0
17,7001,7000,86,107,510,107,86,107,86,79228,0
17,7001,7000,86,510,107,86,107,86,107,78382,0
17,7001,7000,86,107,86,107,86,107,86,77731,0
17,7001,7000,86,107,86,107,86,107,86,76797,0
17,7000,7001,286,178,108,107,107,107,107,86753,0
17,7001,7000,107,107,94,107,107,107,102,569292,1
17,7001,7000,86,365,510,107,102,108,108,871684,1
17,7001,7000,86,107,107,86,107,86,107,78602,0
17,7000,7001,74,107,190,190,1486,190,262,864546,1
17,7001,7000,86,107,107,86,107,86,107,77767,0
17,7000,7001,108,108,109,111,113,178,108,88900,0
17,7001,7000,134,107,107,110,107,1486,1486,1119382,1
17,7001,7000,86,107,86,107,86,107,86,77788,0
17,7000,7001,286,108,107,107,107,107,107,88807,0
17,7001,7000,510,107,102,70,108,108,108,84259,0
17,7000,7001,190,190,190,190,190,190,74,149500,1
17,7001,7000,102,108,108,108,108,110,107,85563,0
17,7001,7000,86,365,510,107,134,107,110,1157848,1
17,7001,7000,86,107,510,107,86,107,86,78061,0
17,7001,7000,86,107,102,107,102,108,108,86415,0
17,7001,7000,86,107,107,86,107,86,107,78082,0
17,7001,7000,86,107,102,107,126,107,86,1073550,1
17,7001,7000,86,107,86,107,86,107,86,77517,0
17,7001,7000,86,107,510,107,86,107,86,77797,0
17,7001,7000,86,107,86,107,86,107,86,77912,0
17,7000,7001,108,190,190,190,190,190,390,91137,0
17,7000,7001,190,178,108,107,107,107,107,84221,0
17,7001,7000,86,107,86,107,86,107,86,78151,0
17,7001,7000,86,510,107,86,107,86,107,77654,0
17,7001,7000,102,107,108,108,109,109,86,82420,0
17,7001,7000,86,107,107,86,107,86,107,310180,1
17,7001,7000,86,107,86,107,86,107,86,599655,1
17,7001,7000,146,107,1486,1486,1486,1486,1486,1137486,1
17,7001,7000,86,107,107,102,108,108,108,146178,1
17,7001,7000,86,107,107,86,86,86,107,76699,0
17,7001,7000,86,107,86,107,86,107,86,77534,0
17,7000,7001,108,108,107,107,107,107,107,85645,0
17,7001,7000,86,107,86,107,86,107,86,76657,0
17,7001,7000,86,107,86,107,86,107,86,84124,0
17,7001,7000,86,107,86,107,86,107,86,77532,0
17,7001,7000,86,365,510,107,86,107,86,76187,0
